state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
KENTUCKY,Tornado,ADAIR,4/25/2015,19:29:00,0,0,0,0,EF1,3.79,GLENS FORK,"$150,000.00 ",$0.00 ,1
IOWA,Tornado,BOONE,6/7/2015,0:15:00,0,0,0,0,EF0,2.83,WOLF,"$15,000.00 ","$4,000.00 ",0
IOWA,Tornado,STORY,6/7/2015,0:41:00,0,0,0,0,EF1,0.92,AMES ARPT,"$90,000.00 ",$0.00 ,1
MINNESOTA,Tornado,CHIPPEWA,5/16/2015,16:23:00,0,0,0,0,EF0,2.7,GLUEK,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,CHIPPEWA,5/16/2015,16:51:00,0,0,0,0,EF0,0.81,GLUEK,$0.00 ,$0.00 ,0
TEXAS,Tornado,WILLIAMSON,5/23/2015,20:47:00,0,0,0,0,EF1,0.55,LEANDER,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,BUREAU,5/26/2015,9:46:00,0,0,0,0,EF1,2.4,KASBEER,"$15,000.00 ",$0.00 ,1
IOWA,Tornado,JACKSON,5/26/2015,8:59:00,0,0,0,0,EF1,0.13,SOUTH GARRY OWEN,$0.00 ,$0.00 ,1
COLORADO,Tornado,ELBERT,5/9/2015,15:30:00,0,0,0,0,EF0,0.1,MATHESON,$0.00 ,$0.00 ,0
COLORADO,Tornado,ELBERT,5/9/2015,15:40:00,0,0,0,0,EF0,0.1,MATHESON,$0.00 ,$0.00 ,0
MONTANA,Tornado,CARTER,6/19/2015,16:45:00,0,0,0,0,EF0,1,PINIELE,$0.00 ,$0.00 ,0
IOWA,Tornado,MADISON,5/17/2015,1:40:00,0,0,0,0,EF1,1.54,PATTERSON,"$50,000.00 ","$5,000.00 ",1
KANSAS,Tornado,COMANCHE,4/8/2015,17:24:00,0,0,0,0,EF0,1.91,BUTTERMILK,$0.00 ,$0.00 ,0
KANSAS,Tornado,BARBER,4/8/2015,17:49:00,0,0,0,0,EF0,16.24,DEERHEAD,$0.00 ,$0.00 ,0
KANSAS,Tornado,BARBER,4/8/2015,19:15:00,0,0,0,0,EF0,0.57,LAKE CITY,$0.00 ,$0.00 ,0
KANSAS,Tornado,OSBORNE,6/3/2015,21:15:00,0,0,0,0,EF1,0.97,OSBORNE MUNI ARPT,"$200,000.00 ",$0.00 ,1
ILLINOIS,Tornado,LEE,6/22/2015,18:20:00,0,0,0,0,EF0,0.84,VAN PETTEN,$0.00 ,$0.00 ,0
KANSAS,Tornado,SHERIDAN,5/9/2015,20:12:00,0,0,0,0,EF0,13.88,ANGELUS,$0.00 ,$0.00 ,0
KANSAS,Tornado,SHERIDAN,5/9/2015,20:50:00,0,0,0,0,EF2,18.75,SELDEN,"$75,000.00 ",$0.00 ,2
TEXAS,Tornado,BEXAR,5/23/2015,19:16:00,0,0,0,0,EF1,0.4,BALCONES HGTS,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,MERCER,5/24/2015,17:50:00,0,0,0,0,EF2,6.75,MANNON,"$30,000.00 ",$0.00 ,2
IOWA,Tornado,MADISON,5/17/2015,1:40:00,0,0,0,0,EF1,1.49,PATTERSON,$0.00 ,"$2,000.00 ",1
IOWA,Tornado,DALLAS,5/17/2015,2:00:00,0,0,0,0,EF0,0.32,VAN METER,$0.00 ,$0.00 ,0
KANSAS,Tornado,ELLIS,4/24/2015,15:56:00,0,0,0,0,EF0,0.48,EMMERAM,$0.00 ,$0.00 ,0
KANSAS,Tornado,ELLIS,4/24/2015,16:00:00,0,0,0,0,EF0,0.79,EMMERAM,$0.00 ,$0.00 ,0
KANSAS,Tornado,ELLIS,4/24/2015,16:02:00,0,0,0,0,EF0,3.02,EMMERAM,$0.00 ,$0.00 ,0
