state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
ALABAMA,Tornado,BIBB,3/3/2020,6:28:00,0,0,0,0,EF1,6.21,ACTIVE,$0.00 ,$0.00 ,1
TEXAS,Tornado,WARD,3/13/2020,19:13:00,0,0,0,0,EF1,0.47,BARSTOW,"$50,000.00 ",$0.00 ,1
MISSOURI,Tornado,ST. FRANCOIS,6/27/2020,20:14:00,0,0,0,0,EF1,0.74,HURRYVILLE,$0.00 ,$0.00 ,1
TEXAS,Tornado,JACK,3/18/2020,19:56:00,0,0,0,0,EF0,1.82,STEWARTON,"$25,000.00 ",$0.00 ,0
TEXAS,Tornado,STEPHENS,3/18/2020,20:04:00,0,0,0,0,EF0,1.52,CRYSTAL FALLS,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BARBOUR,3/31/2020,10:34:00,0,0,0,0,EF2,7.85,COTTON HILL,$0.00 ,$0.00 ,2
ALABAMA,Tornado,HALE,3/3/2020,6:04:00,0,0,0,0,EF0,4.34,GREENSBORO,$0.00 ,$0.00 ,0
FLORIDA,Tornado,MADISON,3/31/2020,15:16:00,0,0,0,0,EF1,5.82,SIRMANS,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,HAMILTON,3/19/2020,15:23:00,0,0,0,0,EF1,2.32,DAHLGREN,"$125,000.00 ",$0.00 ,1
INDIANA,Tornado,WARRICK,3/28/2020,19:19:00,2,0,0,0,EF2,4.2,NEWBURGH,"$2,000,000.00 ",$0.00 ,2
NEW MEXICO,Tornado,OTERO,3/13/2020,14:15:00,0,0,0,0,EF0,0.58,(ALM)WH SANDS/ALAMAG,"$25,000.00 ",$0.00 ,0
ARKANSAS,Tornado,POPE,3/19/2020,19:23:00,0,0,0,0,EF1,2.79,LOST CORNER,"$20,000.00 ",$0.00 ,1
KENTUCKY,Tornado,HENDERSON,3/28/2020,19:18:00,0,0,0,0,EF1,0.86,WELLS STORE,"$3,000.00 ",$0.00 ,1
GEORGIA,Tornado,PIKE,1/13/2020,23:51:00,0,0,0,0,EF0,1.46,REIDSBORO,"$25,000.00 ",$0.00 ,0
GEORGIA,Tornado,SPALDING,1/14/2020,0:20:00,0,0,0,0,EF0,0.28,WALKER MILL,"$24,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,PRENTISS,1/11/2020,7:08:00,0,0,0,0,EF1,2.74,CLAIRE,"$15,000.00 ",$0.00 ,1
KENTUCKY,Tornado,CHRISTIAN,3/2/2020,20:00:00,0,0,0,0,EF1,5.51,CROFTON,"$80,000.00 ",$0.00 ,1
ARKANSAS,Tornado,BOONE,3/19/2020,17:50:00,1,0,0,0,EF2,12.5,EVERTON,"$275,000.00 ",$0.00 ,2
NEW MEXICO,Tornado,CURRY,3/17/2020,16:21:00,0,0,0,0,EF0,0.46,PLEASANT HILL,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,QUITMAN,1/11/2020,4:45:00,0,0,0,0,EF1,1.8,BOBO,"$50,000.00 ",$0.00 ,1
KENTUCKY,Tornado,ALLEN,3/3/2020,0:17:00,0,0,0,0,EF1,0.7,BAYFORK,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,WARREN,3/3/2020,0:15:00,0,0,0,0,EF2,2,ALVATON,"$200,000.00 ",$0.00 ,2
KENTUCKY,Tornado,HENDERSON,3/28/2020,18:58:00,0,0,0,0,EF2,16.79,CORYDON,"$500,000.00 ",$0.00 ,2
ILLINOIS,Tornado,OGLE,3/28/2020,20:13:00,0,0,0,0,EF1,7.03,HONEY CREEK,$0.00 ,$0.00 ,1
FLORIDA,Tornado,SUWANNEE,3/31/2020,16:26:00,0,0,0,0,EF0,0.8,PINE MOUNT,$0.00 ,$0.00 ,0
FLORIDA,Tornado,ST. JOHNS,3/31/2020,18:29:00,0,0,0,0,EF0,0.39,PALM VLY,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,BAXTER,3/19/2020,18:30:00,0,0,0,0,EF1,2.16,WHITEVILLE,"$120,000.00 ",$0.00 ,1
TENNESSEE,Tornado,WEAKLEY,1/11/2020,5:58:00,0,0,0,0,EF0,0.08,HILLSIDE,"$15,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,DE SOTO,1/11/2020,4:53:00,0,0,0,0,EF2,8.21,BRIGHT,"$2,600,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,PANOLA,1/11/2020,5:04:00,0,0,0,0,EF0,5.88,COMO,"$100,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,MARSHALL,1/11/2020,5:21:00,1,0,0,0,EF0,5.85,CHULAHOMA,"$25,000.00 ",$0.00 ,0
NEW MEXICO,Tornado,SAN JUAN,3/21/2020,13:30:00,0,0,0,0,EF0,0.49,(FMN)FARMINGTON AIRPORT,$0.00 ,$0.00 ,0
MISSOURI,Tornado,CARTER,3/12/2020,16:17:00,0,0,0,0,EF0,0.42,ELLSINORE,"$5,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,CREEK,3/19/2020,0:53:00,0,0,0,0,EF0,0.6,OLIVE,"$35,000.00 ",$0.00 ,0
KENTUCKY,Tornado,MCCREARY,3/12/2020,21:07:00,0,0,0,0,EF1,1.66,MARSHES SIDING,"$150,000.00 ","$55,000.00 ",1
MISSOURI,Tornado,BUTLER,3/12/2020,16:20:00,0,0,0,0,EF0,0.6,STRINGTOWN,"$5,000.00 ",$0.00 ,0
ARKANSAS,Tornado,CHICOT,1/11/2020,3:36:00,0,0,0,0,EF1,0.17,MYRTLE GROVE,"$110,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,BOLIVAR,1/11/2020,4:07:00,0,0,0,0,EF1,2.55,WINSTONVILLE,"$50,000.00 ",$0.00 ,1
TEXAS,Tornado,TITUS,5/25/2020,16:05:00,0,0,0,0,EF1,0.53,WINFIELD,"$60,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,TILLMAN,5/15/2020,18:32:00,0,0,0,0,EFU,0.3,DAVIDSON,$0.00 ,$0.00 ,-1
TEXAS,Tornado,PECOS,5/13/2020,15:30:00,0,0,0,0,EF0,0.82,COYANOSA,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHESTER,5/5/2020,17:32:00,0,0,0,0,EF1,4.57,MC KEOWN,"$25,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,CHESTER,5/5/2020,17:46:00,0,0,0,0,EF1,9.02,BECKHAMVILLE,"$100,000.00 ",$0.00 ,1
ILLINOIS,Tornado,KENDALL,5/17/2020,14:15:00,0,0,0,0,EFU,0.69,MILLBROOK,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,GRUNDY,5/17/2020,16:26:00,0,0,0,0,EFU,0.52,PEQUOT,$0.00 ,$0.00 ,-1
NORTH CAROLINA,Tornado,HOKE,5/21/2020,14:56:00,0,0,0,0,EF1,0.2,RAEFORD MUNI ARPT,"$50,000.00 ",$0.00 ,1
LOUISIANA,Tornado,SABINE,5/25/2020,17:12:00,0,0,0,0,EFU,2.28,TOLEDO BEND RES NORT,$0.00 ,$0.00 ,-1
MISSOURI,Tornado,NEW MADRID,5/3/2020,12:56:00,0,0,0,0,EF1,5.84,CONRAN,"$500,000.00 ",$0.00 ,1
NORTH DAKOTA,Tornado,BENSON,5/23/2020,17:52:00,0,0,0,0,EF0,0.1,YORK,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHEROKEE,5/22/2020,14:28:00,0,0,0,0,EF1,6.25,BLACKSBURG,$0.00 ,$0.00 ,1
KANSAS,Tornado,LYON,5/14/2020,19:05:00,0,0,0,0,EFU,2.66,BUSHONG,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,PIATT,5/19/2020,17:07:00,0,0,0,0,EFU,0.88,LINTNER,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,OGLE,5/23/2020,15:30:00,0,0,0,0,EF1,0.3,CHANA,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,LITTLE RIVER,5/16/2020,13:35:00,0,0,0,0,EFU,0.99,LANESPORT,$0.00 ,$0.00 ,-1
KANSAS,Tornado,WABAUNSEE,5/14/2020,19:20:00,0,0,0,0,EFU,0.97,ALTA VISTA,$0.00 ,$0.00 ,-1
KANSAS,Tornado,LYON,5/14/2020,19:53:00,0,0,0,0,EF0,1.6,BUSHONG,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,KANE,5/23/2020,17:13:00,0,0,0,0,EF0,1,HAMPSHIRE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,WILL,5/23/2020,14:02:00,0,0,0,0,EF0,2.26,BIRDS,$0.00 ,$0.00 ,0
OHIO,Tornado,MADISON,5/18/2020,15:49:00,0,0,0,0,EF0,1.92,LILLY CHAPEL,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,BEXAR,5/24/2020,19:11:00,0,0,0,0,EF1,0.47,HELOTES,"$500,000.00 ",$0.00 ,1
VIRGINIA,Tornado,LOUDOUN,2/7/2020,7:20:00,0,0,0,0,EF0,3.36,WOODBURN,"$5,780,000.00 ",$0.00 ,0
SOUTH CAROLINA,Tornado,CHARLESTON,5/20/2020,10:47:00,0,0,0,0,EF1,0.77,MORRIS ACRES,$0.00 ,$0.00 ,1
KANSAS,Tornado,MORRIS,5/14/2020,19:49:00,0,0,0,0,EFU,3.69,HOUCKE,$0.00 ,$0.00 ,-1
KANSAS,Tornado,SHERMAN,5/23/2020,17:07:00,0,0,0,0,EFU,1.11,KANORADO ARPT,$0.00 ,$0.00 ,-1
IOWA,Tornado,DALLAS,5/26/2020,12:18:00,0,0,0,0,EF0,0.95,WAUKEE,"$30,000.00 ",$0.00 ,0
IOWA,Tornado,DALLAS,5/26/2020,12:28:00,0,0,0,0,EFU,1.69,SHULER MINE,$0.00 ,$0.00 ,-1
IOWA,Tornado,WRIGHT,5/26/2020,14:38:00,0,0,0,0,EF1,5.14,WOOLSTOCK,"$70,000.00 ",$0.00 ,1
IOWA,Tornado,GUTHRIE,5/26/2020,14:53:00,0,0,0,0,EFU,2.94,ADAIR,$0.00 ,$0.00 ,-1
FLORIDA,Tornado,MIAMI-DADE,5/25/2020,0:30:00,0,0,0,0,EF1,4.83,ALADDIN CITY,$0.00 ,$0.00 ,1
MARYLAND,Tornado,MONTGOMERY,2/7/2020,7:28:00,0,0,0,0,EF1,1.11,WHITES FERRY,"$92,000.00 ",$0.00 ,1
IOWA,Tornado,GUTHRIE,5/26/2020,15:16:00,0,0,0,0,EFU,0.66,NORTH BRANCH,$0.00 ,$0.00 ,-1
MONTANA,Tornado,VALLEY,5/20/2020,20:17:00,0,0,0,0,EF0,0.82,NASHUA,$0.00 ,$0.00 ,0
NEW YORK,Tornado,WARREN,5/29/2020,16:52:00,0,0,0,0,EF1,8.58,HARTMAN,$0.00 ,$0.00 ,1
NEW YORK,Tornado,SARATOGA,5/15/2020,16:59:00,0,0,0,0,EF1,1.78,WILTON,$0.00 ,$0.00 ,1
MARYLAND,Tornado,MONTGOMERY,2/7/2020,7:38:00,0,0,0,0,EF0,2.08,DAWSONVILLE,"$70,000.00 ",$0.00 ,0
ILLINOIS,Tornado,GRUNDY,5/23/2020,13:53:00,1,0,0,0,EF0,1.97,SANK RIDGE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,KENDALL,5/23/2020,13:57:00,0,0,0,0,EF0,2.07,WHITE WILLOW,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,DE KALB,5/23/2020,17:06:00,0,0,0,0,EF0,2.2,NEW LEBANON,$0.00 ,$0.00 ,0
MARYLAND,Tornado,FREDERICK,2/7/2020,7:44:00,0,0,0,0,EF1,6.74,FOUNTAIN MILLS,"$340,000.00 ",$0.00 ,1
MARYLAND,Tornado,CARROLL,2/7/2020,8:03:00,0,0,0,0,EF1,10.31,AVONDALE,"$574,000.00 ",$0.00 ,1
LOUISIANA,Tornado,EVANGELINE,5/8/2020,13:35:00,0,0,0,0,EF1,0.63,MAMOU,"$150,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALCASIEU,5/5/2020,20:58:00,0,0,0,0,EF1,1.03,GILLIS,"$50,000.00 ",$0.00 ,1
TEXAS,Tornado,FRANKLIN,5/16/2020,12:33:00,0,0,0,0,EF0,0.64,FAIRVIEW,"$25,000.00 ",$0.00 ,0
COLORADO,Tornado,PROWERS,5/21/2020,14:47:00,0,0,0,0,EFU,2,GRANADA,$0.00 ,$0.00 ,-1
COLORADO,Tornado,PROWERS,5/21/2020,15:17:00,0,0,0,0,EFU,1,HOLLY,$0.00 ,$0.00 ,-1
KANSAS,Tornado,HAMILTON,5/21/2020,14:15:00,0,0,0,0,EF0,0.56,COOLIDGE,$0.00 ,$0.00 ,0
KANSAS,Tornado,HAMILTON,5/21/2020,14:15:00,0,0,0,0,EF0,0.31,COOLIDGE,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,MCCURTAIN,5/16/2020,13:36:00,0,0,0,0,EFU,1.25,TOM,$0.00 ,$0.00 ,-1
TEXAS,Tornado,ORANGE,5/16/2020,5:48:00,0,0,0,0,EF1,4.47,MAURICEVILLE,"$10,000.00 ",$0.00 ,1
TEXAS,Tornado,CASS,5/16/2020,14:37:00,0,0,0,0,EFU,1.78,WRIGHT PATMAN LAKE,$0.00 ,$0.00 ,-1
TEXAS,Tornado,BOWIE,5/16/2020,16:05:00,0,0,0,0,EF1,0.19,WAMBA,"$20,000.00 ",$0.00 ,1
KANSAS,Tornado,HAMILTON,5/21/2020,16:06:00,0,0,0,0,EF0,0.07,SYRACUSE,$0.00 ,$0.00 ,0
KANSAS,Tornado,KEARNY,5/21/2020,18:11:00,0,0,0,0,EFU,1.76,LAKIN,$0.00 ,$0.00 ,-1
TENNESSEE,Tornado,LAWRENCE,2/5/2020,17:56:00,1,0,0,0,EF1,10.51,GAITHERVILLE,"$100,000.00 ",$0.00 ,1
ILLINOIS,Tornado,PEORIA,5/28/2020,15:10:00,0,0,0,0,EFU,1.69,EDELSTEIN,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,MOULTRIE,5/28/2020,18:25:00,0,0,0,0,EFU,0.36,BETHANY,$0.00 ,$0.00 ,-1
ARKANSAS,Tornado,MILLER,5/16/2020,16:16:00,0,0,0,0,EF1,2.16,DOOLEY,"$50,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LITTLE RIVER,5/16/2020,16:36:00,0,0,0,0,EF0,0.09,RED BLUFF,"$2,000.00 ",$0.00 ,0
ILLINOIS,Tornado,MOULTRIE,5/28/2020,18:34:00,0,0,0,0,EFU,0.31,ULLRICH,$0.00 ,$0.00 ,-1
LOUISIANA,Tornado,ALLEN,5/17/2020,16:41:00,0,0,0,0,EF1,4.34,WARD,"$10,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CAMERON,5/17/2020,17:01:00,0,0,0,0,EF0,1.03,HOLLY BEACH,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,CALCASIEU,5/17/2020,17:40:00,0,0,0,0,EF0,0.1,DE QUINCY,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,COLUMBIA,5/16/2020,16:39:00,0,0,0,0,EF1,2.34,BRIGHT,"$25,000.00 ",$0.00 ,1
ARKANSAS,Tornado,NEVADA,5/16/2020,16:41:00,0,0,0,0,EF1,0.29,DELTA,$0.00 ,$0.00 ,1
MISSOURI,Tornado,CARTER,5/4/2020,15:23:00,0,0,0,0,EF0,4.04,GRANDIN,"$75,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,OSAGE,5/28/2020,17:56:00,0,0,0,0,EF0,0.1,PRUE,"$20,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,LE FLORE,5/22/2020,21:05:00,0,0,0,0,EF1,3,WHITESBORO,"$30,000.00 ",$0.00 ,1
LOUISIANA,Tornado,BEAUREGARD,5/5/2020,20:45:00,0,0,0,0,EF1,12.53,LONGVILLE,"$250,000.00 ",$0.00 ,1
TEXAS,Tornado,BASTROP,5/12/2020,9:54:00,0,0,0,0,EF0,2.6,SMITHVILLE MUNI ARPT,"$50,000.00 ",$0.00 ,0
TEXAS,Tornado,CALDWELL,5/12/2020,8:09:00,0,0,0,0,EF0,0.73,MC MAHAN,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,BASTROP,5/12/2020,10:28:00,0,0,0,0,EFU,0.05,PAIGE,$0.00 ,$0.00 ,-1
ARKANSAS,Tornado,NEVADA,5/16/2020,16:56:00,0,0,0,0,EF1,1.89,BODCAW,"$50,000.00 ",$0.00 ,1
ARKANSAS,Tornado,HEMPSTEAD,5/16/2020,17:46:00,0,0,0,0,EF0,0.47,DEANEYVILLE,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,LAFAYETTE,5/25/2020,16:38:00,0,0,0,0,EF1,0.3,LEWISVILLE ARPT,"$200,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,LE FLORE,5/22/2020,20:58:00,0,0,0,0,EF1,0.9,TALIHINA,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,SUNFLOWER,1/11/2020,4:19:00,0,0,0,0,EF2,5.43,DWIGGINS,"$80,000.00 ",$0.00 ,2
GEORGIA,Tornado,SCREVEN,5/30/2020,12:30:00,0,0,0,0,EFU,0.05,MILLHAVEN,$0.00 ,$0.00 ,-1
MISSOURI,Tornado,BUCHANAN,5/25/2020,13:30:00,0,0,0,0,EF0,0.01,HALLS,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,ACADIA,5/17/2020,19:31:00,9,0,1,0,EF3,3.93,RICHARD,"$500,000.00 ",$0.00 ,3
LOUISIANA,Tornado,EVANGELINE,5/17/2020,19:00:00,0,0,0,0,EF0,0.2,MAMOU,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,WARREN,5/27/2020,18:08:00,0,0,0,0,EF0,0.17,PASCHALL,"$50,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,LATIMER,5/22/2020,20:32:00,0,0,0,0,EFU,0.3,DEGNAN,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,MCCURTAIN,5/16/2020,16:20:00,0,0,0,0,EF0,0.13,PLEASANT HILL,$0.00 ,$0.00 ,0
TEXAS,Tornado,BOWIE,5/16/2020,14:38:00,0,0,0,0,EFU,0.85,REDWATER,$0.00 ,$0.00 ,-1
MISSISSIPPI,Tornado,HOLMES,2/5/2020,16:07:00,0,0,0,0,EF2,0.02,PICKENS,"$1,000.00 ",$0.00 ,2
NORTH CAROLINA,Tornado,WASHINGTON,4/13/2020,9:05:00,0,0,0,0,EF0,0.35,BEASLEY,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,JONES,4/13/2020,9:08:00,0,0,0,0,EF0,0.08,RAVENSWOOD,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,BEAUFORT,4/13/2020,9:15:00,0,0,0,0,EF0,0.31,BAYVIEW,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,HINDS,2/10/2020,20:51:00,0,0,0,0,EF0,0.66,COXS FERRY,"$3,000.00 ",$0.00 ,0
SOUTH CAROLINA,Tornado,PICKENS,4/13/2020,2:34:00,0,0,0,0,EF0,2.01,CLEMSON,$0.00 ,$0.00 ,0
PENNSYLVANIA,Tornado,BEAVER,4/7/2020,23:40:00,0,0,0,0,EF0,0.86,BLACKHAWK,$0.00 ,$0.00 ,0
OHIO,Tornado,TUSCARAWAS,4/7/2020,23:30:00,0,0,0,0,EF0,1.25,SANDYVILLE,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,PERRY,4/19/2020,19:13:00,0,0,0,0,EF1,4.3,BELLEVILLE,$0.00 ,$0.00 ,1
TEXAS,Tornado,SHELBY,4/12/2020,8:06:00,0,0,0,0,EF1,0.74,TIMPSON,$0.00 ,$0.00 ,1
ALABAMA,Tornado,PERRY,4/12/2020,21:14:00,0,0,0,0,EF1,2.42,LEVERT,$0.00 ,$0.00 ,1
ALABAMA,Tornado,DALLAS,4/12/2020,21:27:00,0,0,0,0,EF0,3.8,BERLIN,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CRAVEN,4/13/2020,9:20:00,0,0,0,0,EF0,0.27,CHERRY PT USNR,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,ASHLEY,1/11/2020,2:55:00,0,0,0,0,EF1,10.31,NORTH CROSSETT,"$400,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,OCONEE,4/13/2020,2:18:00,0,0,0,0,EF1,3.97,JOCASSEE,$0.00 ,$0.00 ,1
OHIO,Tornado,COLUMBIANA,4/7/2020,23:33:00,0,0,0,0,EF1,5.48,GLENMOOR,$0.00 ,$0.00 ,1
ALABAMA,Tornado,PICKENS,4/12/2020,15:18:00,0,0,0,0,EF0,4.8,PALMETTO,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,4/12/2020,15:25:00,0,0,0,0,EF0,0.65,NEWTONVILLE,$0.00 ,$0.00 ,0
TEXAS,Tornado,HARRISON,4/12/2020,8:08:00,0,0,0,0,EF1,10.59,GILL,"$150,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,MECKLENBURG,2/6/2020,12:16:00,0,0,0,0,EF1,15.09,PINEVILLE,"$500,000.00 ",$0.00 ,1
OHIO,Tornado,COLUMBIANA,4/7/2020,23:37:00,0,0,0,0,EF0,2.96,UNION RIDGE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,4/12/2020,15:34:00,0,0,0,0,EF0,1.79,NEWTONVILLE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,4/12/2020,15:41:00,0,0,0,0,EF1,5.73,BERRY,$0.00 ,$0.00 ,1
NEW JERSEY,Tornado,OCEAN,4/21/2020,14:05:00,0,0,0,0,EF0,0.41,CHADWICK,$0.00 ,$0.00 ,0
GEORGIA,Tornado,STEPHENS,4/13/2020,2:03:00,0,0,0,0,EF0,3.23,BOYDVILLE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,WALKER,4/12/2020,15:48:00,0,0,0,0,EF1,0.41,CARONA,$0.00 ,$0.00 ,1
ALABAMA,Tornado,WALKER,4/12/2020,16:14:00,0,0,0,0,EF1,0.89,BRYAN,$0.00 ,$0.00 ,1
MISSOURI,Tornado,SALINE,4/24/2020,13:08:00,0,0,0,0,EF0,0.02,NORTON,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,YAZOO,2/5/2020,15:57:00,4,0,0,0,EF2,8.84,DEASONVILLE,"$100,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,ATTALA,2/5/2020,16:58:00,0,0,0,0,EF2,3.89,ETHEL,"$250,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,SCOTT,1/11/2020,9:33:00,0,0,0,0,EF0,2.96,FOREST,"$30,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,SIMPSON,2/5/2020,14:57:00,0,0,0,0,EF1,6.17,MARTINVILLE,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,ATTALA,2/5/2020,16:46:00,0,0,0,0,EF1,1.66,KOSCIUSKO ARPT,"$50,000.00 ",$0.00 ,1
GEORGIA,Tornado,HABERSHAM,4/13/2020,2:01:00,0,0,0,0,EF0,1.31,MT AIRY,$0.00 ,$0.00 ,0
GEORGIA,Tornado,STEPHENS,4/13/2020,2:07:00,0,0,0,0,EF1,8.73,BOYDVILLE,"$20,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,PICKENS,4/13/2020,2:44:00,0,0,0,0,EF0,7.42,BEVERLY,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,YAZOO,2/10/2020,20:52:00,0,0,0,0,EF1,2.2,PHOENIX,"$20,000.00 ",$0.00 ,1
ILLINOIS,Tornado,SANGAMON,4/28/2020,17:56:00,0,0,0,0,EF0,2.1,DAWSON,"$100,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,YAZOO,2/5/2020,15:28:00,0,0,0,0,EF1,8.12,OIL CITY,"$45,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,PICKENS,4/13/2020,2:41:00,8,0,0,0,EF2,5.3,PUMPKINTOWN,"$200,000.00 ",$0.00 ,2
SOUTH CAROLINA,Tornado,GREENVILLE,4/13/2020,2:46:00,0,0,0,0,EF2,2.67,BLYTHE SHOALS,"$100,000.00 ",$0.00 ,2
FLORIDA,Tornado,SEMINOLE,4/20/2020,10:45:00,0,0,0,0,EF0,2.74,LAKE JESSUP,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,ASHLEY,1/11/2020,3:07:00,0,0,0,0,EF2,17.58,MIST,"$2,800,000.00 ","$800,000.00 ",2
MISSISSIPPI,Tornado,WASHINGTON,1/11/2020,3:52:00,0,0,0,0,EF2,0.99,NORTH GREENVILLE,"$120,000.00 ",$0.00 ,2
ARKANSAS,Tornado,CHICOT,1/11/2020,3:33:00,1,0,0,0,EF1,8.26,LAKE VLG,"$1,000,000.00 ","$400,000.00 ",1
ARKANSAS,Tornado,SEVIER,4/28/2020,21:24:00,0,0,0,0,EF2,15.95,CHEATHAM,"$400,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,ATTALA,2/5/2020,16:08:00,0,0,0,0,EF2,9.87,NEWPORT,"$25,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,CHOCTAW,2/5/2020,17:02:00,0,0,0,0,EF1,1.95,MC COOL,"$5,000.00 ",$0.00 ,1
PENNSYLVANIA,Tornado,WESTMORELAND,4/8/2020,0:16:00,0,0,0,0,EF0,1.01,ARNOLA,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,RED RIVER,4/22/2020,18:04:00,0,0,0,0,EF0,0.24,WOODLAND,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WASHINGTON,1/11/2020,3:44:00,0,0,0,0,EF0,5.44,REFUGE,"$5,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,CLARKE,2/5/2020,23:21:00,0,0,0,0,EF2,10.51,WAUTUBBEE,"$500,000.00 ","$200,000.00 ",2
MISSISSIPPI,Tornado,LAUDERDALE,2/5/2020,23:30:00,0,0,0,0,EF1,22.91,ORANGE,"$1,000,000.00 ","$400,000.00 ",1
MISSISSIPPI,Tornado,JASPER,2/5/2020,22:51:00,0,0,0,0,EF2,26.43,BAY SPGS,"$2,400,000.00 ","$800,000.00 ",2
ARKANSAS,Tornado,CHICOT,1/11/2020,3:25:00,0,0,0,0,EF1,2.93,COSGROVE,"$200,000.00 ",$0.00 ,1
ARKANSAS,Tornado,CHICOT,1/11/2020,3:50:00,0,0,0,0,EF1,2.97,LELAND,"$10,000.00 ",$0.00 ,1
ALABAMA,Tornado,SHELBY,2/6/2020,1:57:00,0,0,0,0,EF2,9.91,GURNEE JCT,$0.00 ,$0.00 ,2
MISSISSIPPI,Tornado,BOLIVAR,1/11/2020,4:02:00,0,0,0,0,EF1,4.18,ROUND LAKE,"$350,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SUNFLOWER,1/11/2020,4:18:00,0,0,0,0,EF2,5.54,PARCHMAN,"$700,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LEAKE,2/5/2020,17:33:00,0,0,0,0,EF1,9.13,BERTICE,"$55,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LEAKE,2/5/2020,17:50:00,0,0,0,0,EF1,4.91,FREENY,"$40,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,WAYNE,4/23/2020,3:33:00,0,0,0,0,EF1,1.8,EUCUTTA,$0.00 ,$0.00 ,1
ALABAMA,Tornado,JEFFERSON,4/12/2020,16:15:00,0,0,0,0,EF2,6.02,KILGORE,$0.00 ,$0.00 ,2
