state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
KANSAS,Tornado,BARTON,5/5/2019,17:25:00,0,0,0,0,EF1,0.57,ELLINWOOD,"$40,000.00 ",$0.00 ,1
KANSAS,Tornado,FINNEY,7/5/2019,15:45:00,0,0,0,0,EF0,0.3,FRIEND,$0.00 ,$0.00 ,0
KANSAS,Tornado,LANE,7/5/2019,16:03:00,0,0,0,0,EF0,0.33,AMY,$0.00 ,$0.00 ,0
KANSAS,Tornado,FINNEY,7/5/2019,15:48:00,0,0,0,0,EF0,0.34,FRIEND,$0.00 ,$0.00 ,0
KANSAS,Tornado,RUSH,7/5/2019,18:24:00,0,0,0,0,EF0,0.4,ALEXANDER,$0.00 ,$0.00 ,0
INDIANA,Tornado,GREENE,6/15/2019,17:56:00,0,0,0,0,EF2,3.52,RIDGEPORT,"$250,000.00 ",$0.00 ,2
TEXAS,Tornado,COTTLE,5/20/2019,14:00:00,0,0,0,0,EFU,0.2,NARCISSO,$0.00 ,$0.00 ,-1
TEXAS,Tornado,COTTLE,5/20/2019,14:01:00,0,0,0,0,EF0,1.89,PADUCAH,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,PIATT,5/23/2019,0:10:00,0,0,0,0,EF1,1.34,CISCO,$0.00 ,$0.00 ,1
KANSAS,Tornado,THOMAS,5/26/2019,15:36:00,0,0,0,0,EF0,0.96,MINGO,"$42,000.00 ",$0.00 ,0
KANSAS,Tornado,ROOKS,5/21/2019,15:50:00,0,0,0,0,EF0,0.23,WEBSTER RES,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,DAWSON,5/17/2019,18:54:00,0,0,0,0,EF1,9.75,COZAD,"$900,000.00 ",$0.00 ,1
NEBRASKA,Tornado,NUCKOLLS,5/27/2019,21:45:00,0,0,0,0,EF0,0.01,SUPERIOR,"$75,000.00 ",$0.00 ,0
NEBRASKA,Tornado,RED WILLOW,5/17/2019,17:10:00,0,0,0,0,EFU,0.87,PERRY,$0.00 ,$0.00 ,-1
KANSAS,Tornado,BUTLER,5/24/2019,15:53:00,0,0,0,0,EFU,0.19,ROSALIA,$0.00 ,$0.00 ,-1
KANSAS,Tornado,BUTLER,5/24/2019,15:19:00,0,0,0,0,EF1,1.35,DOUGLASS,$0.00 ,$0.00 ,1
INDIANA,Tornado,MARION,6/15/2019,18:26:00,0,0,0,0,EF1,1.86,BEECH GROVE,"$1,080,000.00 ",$0.00 ,1
TEXAS,Tornado,FAYETTE,5/3/2019,8:04:00,0,0,0,0,EF2,2.44,PLUM,"$4,000,000.00 ",$0.00 ,2
INDIANA,Tornado,MADISON,5/27/2019,19:05:00,1,0,0,0,EF2,5.89,PENDLETON,"$150,000.00 ",$0.00 ,2
ILLINOIS,Tornado,SCHUYLER,5/22/2019,20:56:00,0,0,0,0,EF0,1.75,PLEASANT VIEW,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,SANGAMON,5/22/2019,23:15:00,0,0,0,0,EF1,6.53,CANTRALL,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,MENARD,5/22/2019,23:20:00,0,0,0,0,EF1,0.95,FANCY PRAIRIE,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,WILKINSON,4/7/2019,17:02:00,0,0,0,0,EF1,1.72,CENTREVILLE,$0.00 ,$0.00 ,1
INDIANA,Tornado,HENRY,5/27/2019,19:29:00,0,0,0,0,EF1,0.17,MIDDLETOWN,"$20,000.00 ",$0.00 ,1
INDIANA,Tornado,HENRY,5/27/2019,19:39:00,0,0,0,0,EF1,2.45,HONEY CREEK,"$40,000.00 ",$0.00 ,1
ILLINOIS,Tornado,LOGAN,5/22/2019,23:21:00,0,0,0,0,EF1,7.77,ELKHART,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,LOGAN,5/22/2019,23:33:00,0,0,0,0,EF1,2.7,LINCOLN,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,TAZEWELL,5/25/2019,22:14:00,0,0,0,0,EF1,1.15,PARKLAND,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,WILSON,2/6/2019,21:49:00,0,0,0,0,EF0,0.97,TUCKERS XRDS,"$10,000.00 ",$0.00 ,0
TENNESSEE,Tornado,LINCOLN,5/9/2019,11:47:00,0,0,0,0,EF0,2.5,LINCOLN,$0.00 ,$0.00 ,0
KANSAS,Tornado,MITCHELL,5/27/2019,0:13:00,0,0,0,0,EF0,0.01,TIPTON,"$25,000.00 ",$0.00 ,0
ILLINOIS,Tornado,IROQUOIS,7/21/2019,12:31:00,0,0,0,0,EFU,0.4,FREEDVILLE,$0.00 ,$0.00 ,-1
TEXAS,Tornado,ARMSTRONG,6/22/2019,21:43:00,0,0,0,0,EF0,2.45,GOODNIGHT,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,CRAWFORD,5/18/2019,13:06:00,0,0,0,0,EF0,2,HAROLDTON,$0.00 ,$0.00 ,0
INDIANA,Tornado,RUSH,6/15/2019,19:48:00,0,0,0,0,EF2,14.48,GOWDY,"$275,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,WALTHALL,4/13/2019,19:12:00,0,0,0,0,EF2,4.41,KIOTO,$0.00 ,$0.00 ,2
